index_no,transcript,utterance_id,duration,language,dataset_name
3631,"केजरीवाल को रोना-धोना छोड़, बड़े हो जाना चाहिए: बेदी",3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.996,hi,hindi
3632,आपका दिन शुभ रहे।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.944,hi,hindi
3633,बादल परिवार के गढ़ में ताल ठोकेंगे कांग्रेस के युवराज,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.96,hi,hindi
3634,हम टॉम से झूठ नहीं बोल सकते।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.412,hi,hindi
3635,आठ से दस बजे के बीच हुआ।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.268,hi,hindi
3636,मैंने उसे बस में छोड़ दिया होगा।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.448,hi,hindi
3637,म्यूरियल अब बीस साल की हो गई है।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.736,hi,hindi
3638,रणतुंगा बोले- श्रीलंका क्रिकेट में शीर्ष स्तर तक फैला है भ्रष्टाचार,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.32,hi,hindi
3639,"देश के कई हिस्सों में भारी बारिश, मुंबई-हैदराबाद में जलभराव से लोग परेशान",3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,5.112,hi,hindi
3640,चाय पीते हैं।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.8,hi,hindi
3641,"उसके हिसाब से, वह नहीं आ रहा।",3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.484,hi,hindi
3642,दो भाई एक-साथ सफ़र पर निकले।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.592,hi,hindi
3643,"सबरीमाला पर घमासानः शाह बोले- हिंदू मंदिरों के खिलाफ साजिश, विजयन का पलटवार",3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,5.688,hi,hindi
3644,मैं तुमसे ज़्यादा खूबसूरत हूँ।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.088,hi,hindi
3645,चौथे वनडे में लगेगा रनों का अंबार: क्यूरेटर,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.456,hi,hindi
3646,यह मशीन बिजली से चलती है।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.124,hi,hindi
3647,मुझे ऑपेरा से नफ़रत है।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.196,hi,hindi
3648,उस तरह का आदमी मुझसे झिलता नहीं है।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.808,hi,hindi
3649,तुम्हें अंदर किसने आने दिया?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.16,hi,hindi
3650,तुम मेरे पैर पर खड़ी हो।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.16,hi,hindi
3651,डेस्क पर एक किताब पड़ी है।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.268,hi,hindi
3652,मैं टोफ़ू खाता हूँ।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.016,hi,hindi
3653,नीतीश कुमार एक बार फिर चुने गए जेडीयू के राष्ट्रीय अध्यक्ष,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.032,hi,hindi
3654,टॉम ने अपनी टीशर्ट उतारी।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.232,hi,hindi
3655,उसका बेटा पिछले साल मर गया।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.484,hi,hindi
3656,क्या यह असली सोना है?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.268,hi,hindi
3657,मछली बाज़ार में कैसा चल रहा है?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.484,hi,hindi
3658,सैमुएल्स ने पांव टेबल पर रख कर सही नहीं कियाः आंद्रे रसेल,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.428,hi,hindi
3659,क्या आप जानते हैं कि सांप जीभ से सूंघते हैं...,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.312,hi,hindi
3660,टॉम हमेशा काले कपड़े पहनता है।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.592,hi,hindi
3661,'जानिसार' फिल्म से डेब्यू करने वाली एक्ट्रेस परनिया कुरैशी का बोल्ड अंदाज,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,5.04,hi,hindi
3662,रेलगाड़ी आ चुकी है।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.764,hi,hindi
3663,किस तरह की ब्रेड पर?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.764,hi,hindi
3664,बारिश में ढही कलेक्टर साहब के बंगले की दीवार,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.168,hi,hindi
3665,मेरी गाड़ी लाल रंग की है।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.268,hi,hindi
3666,उसने कोआले की तस्वीर खींची।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.592,hi,hindi
3667,दिल्ली ऑटो एक्सपो: और खूबसूरत होकर आई फोर्ड की फिएस्टा,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.284,hi,hindi
3668,भगवान शिव की आराधना से दूर होंगी नौकरी की समस्याएं,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.636,hi,hindi
3669,आप मेरे गाड़ी में क्या कर रहे थे?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.736,hi,hindi
3670,"मुझे उसका पता पता है, पर वह एक राज़ है।",3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.636,hi,hindi
3671,उसपर चोरी का इलज़ाम लगाया गया।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.448,hi,hindi
3672,"ओखला की गत्ता फैक्ट्री में आग, लाखों का माल जला",3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.672,hi,hindi
3673,लालू यादव का सवाल- पीएम मोदी बताएं किस परिवार ने उन्हें लिया है गोद?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.572,hi,hindi
3674,"सलमान के साथ फिल्म नहीं, ऑस्ट्रेलिया में शादी की सालगिरह मनाएंगी अनुष्का",3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.68,hi,hindi
3675,जंगल में रहते समय उसे मलेरिया हो गया।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.988,hi,hindi
3676,"मिस्र को अरबी में ""मिस्र"" ही कहते हैं।",3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.88,hi,hindi
3677,"जो करना है करो, पर इस बात की चर्चा तो हो गी ही।",3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.564,hi,hindi
3678,बर्ट के उभयलैंगिकता से टॉम परेशान था और मैरी उत्तेजित।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.284,hi,hindi
3679,खाओ और पियो।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.692,hi,hindi
3680,सस्ता और बहुत उत्तम होगा रूस की पांचवीं पीढ़ी का युद्धक विमान: पुतिन,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.932,hi,hindi
3681,तुम हमसे मिलने क्यों नहीं आते?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.34,hi,hindi
3682,शुरू हुई खाद्य सुरक्षा लागू करने की प्रक्रिया,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.132,hi,hindi
3683,हरे वनों में सोना होता है।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.16,hi,hindi
3684,मुझे शास्त्रीय संगीत सुनने का शौक नहीं है।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.384,hi,hindi
3685,Opinion: 'बंटवारे के बाद बंटवारा नहीं होता',3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.276,hi,hindi
3686,दूध वाली चाय कहाँ है?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.016,hi,hindi
3687,एक भाषा कभी भी काफ़ी नहीं होगी।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.484,hi,hindi
3688,हम बहुत थक चुके थे।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.16,hi,hindi
3689,केरल: पुलिसकर्मियों ने नाबालिग लड़की को बनाया हवस का शिकार,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.032,hi,hindi
3690,'कैलकुलेटर' मोबाइल App के जरिए सेना की आंखों में धूल झोंक रहे हैं आतंकी,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.788,hi,hindi
3691,मैं तुम से बहस करना नहीं चाहता।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,2.484,hi,hindi
3692,टॉम क्यों नहीं कर सकता?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.944,hi,hindi
3693,उज्जैन: दलितों को बारात निकालने से पहले देनी होगी पुलिस को सूचना,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.32,hi,hindi
3694,अब कर्नाटक में सोने की खुदाई फिर से शुरू होगी,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.132,hi,hindi
3695,कौआ उड़ गया।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,1.476,hi,hindi
3696,पतंगबाजी के मैदान में भी छक्के छुड़ा देते हैं मोदी,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.24,hi,hindi
3697,मुझे एक दिन में काम खतम करना नामुमकिन लगा।,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,3.276,hi,hindi
3698,राम मंदिर के लिए शीतकालीन सत्र में कानून ला सकती है मोदी सरकार?,3c47037b539064a039337a1c897e88029bf7cfb906524864e55c38b90aa9efe57730742089a7f2a1b508952b6272c39cd50f7d701230bde9d0afdf4fefc05d8a,4.464,hi,hindi
